time,ch1,ch2,ch3
7005.0,1.35,1.45,0.97
7007.0,1.34,1.45,0.99
7009.0,1.34,1.45,1.0
7011.0,1.34,1.45,1.0
7013.0,1.35,1.45,0.99
7015.0,1.32,1.45,1.01
7017.0,1.27,1.45,1.04
7019.0,1.33,1.45,1.03
7021.0,1.37,1.45,1.03
7023.0,1.39,1.45,1.01
7025.0,1.38,1.45,1.01
7027.0,1.35,1.45,1.04
7029.0,1.38,1.45,1.03
7031.0,1.39,1.46,1.05
7033.0,1.38,1.46,1.08
7035.0,1.34,1.46,1.09
7037.0,1.34,1.46,1.11
7040.0,1.36,1.46,1.13
7042.0,1.36,1.45,1.14
7044.0,1.35,1.45,1.1
7045.0,1.34,1.45,1.08
7047.0,1.34,1.46,1.08
7049.0,1.37,1.45,1.09
7051.0,1.38,1.46,1.12
7053.0,1.39,1.46,1.1
7055.0,1.44,1.46,1.1
7057.0,1.53,1.46,1.11
7059.0,1.57,1.46,1.14
7061.0,1.57,1.46,1.14
7063.0,1.49,1.46,1.13
7065.0,1.51,1.46,1.14
7067.0,1.49,1.46,1.12
7069.0,1.39,1.46,1.12
7071.0,1.42,1.46,1.11
7073.0,1.42,1.46,1.12
7075.0,1.39,1.46,1.13
7077.0,1.38,1.46,1.15
7079.0,1.37,1.46,1.21
7081.0,1.39,1.46,1.21
7084.0,1.4,1.46,1.2
7086.0,1.38,1.46,1.19
7087.0,1.37,1.46,1.18
7089.0,1.36,1.46,1.15
7091.0,1.34,1.46,1.15
7093.0,1.3,1.46,1.15
7095.0,1.28,1.46,1.15
7097.0,1.27,1.46,1.15
7099.0,1.3,1.46,1.15
7101.0,1.33,1.46,1.11
7103.0,1.31,1.46,1.11
7105.0,1.27,1.46,1.11
7107.0,1.26,1.46,1.09
7109.0,1.27,1.46,1.09
7111.0,1.26,1.46,1.1
7113.0,1.23,1.46,1.1
7115.0,1.22,1.46,1.1
7117.0,1.22,1.46,1.11
7119.0,1.24,1.46,1.13
7121.0,1.25,1.46,1.13
7123.0,1.25,1.46,1.11
7126.0,1.24,1.46,1.11
7128.0,1.22,1.46,1.1
7129.0,1.28,1.46,1.11
7131.0,1.27,1.46,1.12
7133.0,1.25,1.46,1.11
7135.0,1.21,1.46,1.13
7137.0,1.21,1.46,1.16
7139.0,1.28,1.46,1.2
7141.0,1.3,1.46,1.22
7143.0,1.25,1.46,1.26
7145.0,1.31,1.46,1.26
7147.0,1.3,1.46,1.25
7149.0,1.27,1.46,1.22
7151.0,1.27,1.46,1.22
7153.0,1.28,1.46,1.24
7155.0,1.31,1.46,1.27
7157.0,1.34,1.46,1.3
7159.0,1.36,1.46,1.32
7161.0,1.35,1.46,1.33
7163.0,1.36,1.46,1.31
7165.0,1.35,1.46,1.3
7168.0,1.32,1.46,1.34
7170.0,1.32,1.46,1.35
7172.0,1.33,1.46,1.33
7173.0,1.31,1.46,1.33
7175.0,1.3,1.46,1.35
7177.0,1.3,1.46,1.37
7179.0,1.32,1.46,1.38
7181.0,1.34,1.46,1.39
7183.0,1.34,1.46,1.36
7185.0,1.32,1.46,1.31
7187.0,1.31,1.46,1.27
7189.0,1.29,1.46,1.28
7191.0,1.29,1.46,1.31
7193.0,1.28,1.46,1.3
7195.0,1.31,1.46,1.28
7197.0,1.37,1.46,1.31
7199.0,1.39,1.46,1.35
7201.0,1.39,1.46,1.35
7203.0,1.38,1.46,1.32
7205.0,1.39,1.46,1.3
7207.0,1.37,1.46,1.29
7209.0,1.32,1.46,1.3
7212.0,1.27,1.46,1.3
7214.0,1.33,1.46,1.29
7215.0,1.33,1.46,1.3
7217.0,1.33,1.46,1.31
7219.0,1.35,1.46,1.32
7221.0,1.38,1.46,1.32
7223.0,1.38,1.46,1.35
7225.0,1.38,1.46,1.36
7227.0,1.38,1.46,1.36
7229.0,1.37,1.46,1.38
7231.0,1.36,1.46,1.38
7233.0,1.36,1.46,1.36
7235.0,1.37,1.46,1.39
7237.0,1.36,1.46,1.41
7239.0,1.35,1.46,1.42
7241.0,1.37,1.46,1.43
7243.0,1.36,1.46,1.42
7245.0,1.34,1.46,1.41
7247.0,1.3,1.46,1.39
7249.0,1.26,1.46,1.38
7251.0,1.23,1.46,1.38
7254.0,1.2,1.46,1.37
7256.0,1.2,1.46,1.41
7257.0,1.2,1.46,1.45
7259.0,1.21,1.46,1.47
7261.0,1.24,1.46,1.47
7263.0,1.27,1.46,1.46
7265.0,1.26,1.46,1.47
7267.0,1.26,1.46,1.49
7269.0,1.26,1.46,1.46
7271.0,1.27,1.46,1.46
7273.0,1.26,1.46,1.44
7275.0,1.26,1.46,1.45
7277.0,1.29,1.46,1.47
7279.0,1.32,1.46,1.5
7281.0,1.35,1.46,1.51
7283.0,1.35,1.46,1.51
7285.0,1.34,1.46,1.54
7287.0,1.33,1.46,1.51
7289.0,1.32,1.46,1.49
7291.0,1.32,1.46,1.47
7293.0,1.33,1.46,1.44
7296.0,1.32,1.46,1.44
7298.0,1.31,1.46,1.43
7300.0,1.34,1.46,1.43
7301.0,1.37,1.46,1.42
7303.0,1.35,1.46,1.41
7305.0,1.35,1.45,1.41
7307.0,1.34,1.46,1.42
7309.0,1.34,1.46,1.41
7311.0,1.33,1.46,1.43
7313.0,1.34,1.46,1.44
7315.0,1.34,1.46,1.44
7317.0,1.35,1.46,1.45
7319.0,1.38,1.46,1.48
7321.0,1.41,1.46,1.46
7323.0,1.39,1.46,1.44
7325.0,1.38,1.46,1.39
7327.0,1.4,1.46,1.37
7329.0,1.41,1.46,1.35
7331.0,1.39,1.46,1.34
7333.0,1.36,1.46,1.31
7335.0,1.38,1.46,1.3
7337.0,1.39,1.46,1.31
7340.0,1.42,1.46,1.31
7342.0,1.46,1.45,1.32
7343.0,1.45,1.46,1.32
7345.0,1.43,1.46,1.31
7347.0,1.43,1.46,1.28
7349.0,1.43,1.46,1.26
7351.0,1.45,1.46,1.27
7353.0,1.47,1.46,1.26
7355.0,1.48,1.46,1.28
7357.0,1.49,1.46,1.31
7359.0,1.48,1.46,1.33
7361.0,1.48,1.46,1.33
7363.0,1.49,1.46,1.32
7365.0,1.46,1.46,1.29
7367.0,1.51,1.46,1.3
7369.0,1.52,1.46,1.3
7371.0,1.5,1.46,1.31
7373.0,1.5,1.46,1.31
7375.0,1.51,1.46,1.32
7377.0,1.48,1.46,1.34
7379.0,1.52,1.46,1.35
7382.0,1.56,1.45,1.35
7384.0,1.55,1.46,1.35
7385.0,1.53,1.46,1.38
7387.0,1.52,1.46,1.39
7389.0,1.51,1.46,1.39
7391.0,1.5,1.46,1.38
7393.0,1.5,1.46,1.37
7395.0,1.53,1.46,1.37
7397.0,1.55,1.46,1.39
7399.0,1.55,1.46,1.39
7401.0,1.55,1.46,1.39
7403.0,1.53,1.46,1.34
7405.0,1.49,1.45,1.31
7407.0,1.47,1.46,1.32
7409.0,1.49,1.46,1.34
7411.0,1.48,1.46,1.35
7413.0,1.43,1.46,1.33
7415.0,1.41,1.46,1.34
7417.0,1.43,1.46,1.35
7419.0,1.46,1.46,1.35
7421.0,1.48,1.45,1.36
7424.0,1.49,1.46,1.38
7426.0,1.49,1.46,1.39
7428.0,1.47,1.46,1.41
7429.0,1.42,1.46,1.41
7431.0,1.42,1.46,1.41
7433.0,1.41,1.46,1.41
7435.0,1.42,1.46,1.41
7437.0,1.43,1.46,1.39
7439.0,1.38,1.46,1.4
7441.0,1.36,1.45,1.39
7443.0,1.45,1.45,1.38
7445.0,1.47,1.45,1.36
7447.0,1.46,1.46,1.36
7449.0,1.47,1.46,1.38
7451.0,1.46,1.46,1.38
7453.0,1.46,1.46,1.36
7455.0,1.45,1.46,1.38
7457.0,1.43,1.46,1.38
7459.0,1.46,1.46,1.4
7461.0,1.47,1.45,1.39
7463.0,1.45,1.46,1.39
7465.0,1.43,1.46,1.39
7468.0,1.43,1.46,1.4
7470.0,1.44,1.46,1.4
7471.0,1.43,1.46,1.42
7473.0,1.41,1.46,1.42
7475.0,1.41,1.46,1.47
7477.0,1.4,1.46,1.49
7479.0,1.41,1.46,1.51
7481.0,1.41,1.45,1.51
7483.0,1.39,1.45,1.49
7485.0,1.39,1.46,1.46
7487.0,1.4,1.46,1.43
7489.0,1.4,1.46,1.43
7491.0,1.41,1.46,1.42
7493.0,1.42,1.46,1.42
7495.0,1.43,1.46,1.42
7497.0,1.43,1.46,1.43
7499.0,1.41,1.46,1.42
7501.0,1.4,1.45,1.42
7503.0,1.37,1.45,1.42
7505.0,1.35,1.46,1.41
7507.0,1.39,1.46,1.41
7510.0,1.39,1.46,1.39
7512.0,1.39,1.46,1.37
7513.0,1.39,1.46,1.38
7515.0,1.41,1.46,1.39
7517.0,1.42,1.46,1.38
7519.0,1.43,1.46,1.39
7521.0,1.41,1.46,1.4
7523.0,1.41,1.45,1.42
7525.0,1.38,1.46,1.43
7527.0,1.37,1.46,1.4
7529.0,1.37,1.46,1.4
7531.0,1.37,1.46,1.41
7533.0,1.37,1.46,1.4
7535.0,1.38,1.46,1.41
7537.0,1.41,1.46,1.43
7539.0,1.43,1.46,1.45
7541.0,1.44,1.46,1.44
7543.0,1.46,1.45,1.42
7545.0,1.45,1.45,1.44
7547.0,1.37,1.46,1.44
7549.0,1.39,1.46,1.46
7552.0,1.39,1.46,1.48
7554.0,1.37,1.46,1.48
7556.0,1.36,1.46,1.49
7557.0,1.35,1.46,1.5
7559.0,1.35,1.46,1.52
7561.0,1.36,1.45,1.51
7563.0,1.35,1.45,1.51
7565.0,1.35,1.46,1.51
7567.0,1.35,1.46,1.5
7569.0,1.34,1.46,1.5
7571.0,1.34,1.46,1.52
7573.0,1.37,1.46,1.5
7575.0,1.41,1.46,1.48
7577.0,1.42,1.46,1.51
7579.0,1.45,1.46,1.58
7581.0,1.46,1.45,1.61
7583.0,1.45,1.45,1.61
7585.0,1.44,1.46,1.6
7587.0,1.45,1.46,1.58
7589.0,1.45,1.46,1.56
7591.0,1.45,1.46,1.55
7593.0,1.48,1.46,1.54
7596.0,1.51,1.46,1.53
7598.0,1.52,1.46,1.52
7599.0,1.55,1.46,1.51
7601.0,1.54,1.45,1.51
7603.0,1.51,1.45,1.48
7605.0,1.51,1.45,1.46
7607.0,1.52,1.45,1.45
7609.0,1.51,1.46,1.42
7611.0,1.49,1.46,1.4
7613.0,1.5,1.46,1.4
7615.0,1.54,1.46,1.42
7617.0,1.55,1.46,1.45
7619.0,1.56,1.46,1.46
7621.0,1.55,1.45,1.42
7623.0,1.54,1.46,1.44
7625.0,1.52,1.46,1.45
7627.0,1.5,1.46,1.45
7629.0,1.48,1.46,1.47
7631.0,1.46,1.46,1.45
7633.0,1.43,1.46,1.41
7635.0,1.51,1.46,1.42
7638.0,1.51,1.46,1.41
7640.0,1.51,1.46,1.43
7641.0,1.53,1.45,1.44
7643.0,1.52,1.46,1.44
7645.0,1.49,1.46,1.44
7647.0,1.46,1.45,1.43
7649.0,1.45,1.46,1.41
7651.0,1.44,1.46,1.39
7653.0,1.42,1.46,1.4
7655.0,1.42,1.46,1.4
7657.0,1.42,1.46,1.4
7659.0,1.43,1.46,1.36
7661.0,1.4,1.45,1.34
7663.0,1.4,1.45,1.34
7665.0,1.4,1.46,1.35
7667.0,1.38,1.45,1.36
7669.0,1.34,1.46,1.39
7671.0,1.35,1.46,1.41
7673.0,1.32,1.46,1.42
7675.0,1.32,1.46,1.43
7677.0,1.33,1.46,1.44
7680.0,1.34,1.46,1.45
7682.0,1.35,1.45,1.45
7684.0,1.35,1.45,1.47
7685.0,1.33,1.46,1.44
7687.0,1.32,1.46,1.39
7689.0,1.3,1.46,1.36
7691.0,1.39,1.46,1.36
7693.0,1.44,1.46,1.37
7695.0,1.41,1.46,1.38
7697.0,1.39,1.46,1.41
7699.0,1.42,1.46,1.43
7701.0,1.43,1.45,1.41
7703.0,1.42,1.45,1.41
7705.0,1.39,1.46,1.41
7707.0,1.37,1.46,1.4
7709.0,1.35,1.46,1.37
7711.0,1.37,1.46,1.37
7713.0,1.36,1.46,1.38
7715.0,1.36,1.46,1.38
7717.0,1.32,1.46,1.37
7719.0,1.32,1.46,1.38
7721.0,1.37,1.45,1.37
7724.0,1.38,1.45,1.39
7726.0,1.34,1.46,1.39
7727.0,1.3,1.46,1.38
7729.0,1.32,1.46,1.37
7731.0,1.33,1.46,1.36
7733.0,1.32,1.46,1.37
7735.0,1.29,1.46,1.37
7737.0,1.29,1.46,1.39
7739.0,1.34,1.46,1.38
7741.0,1.35,1.46,1.38
7743.0,1.34,1.45,1.43
7745.0,1.34,1.45,1.45
7747.0,1.34,1.46,1.43
7749.0,1.35,1.46,1.43
7751.0,1.35,1.46,1.45
7753.0,1.34,1.46,1.45
7755.0,1.32,1.46,1.46
7757.0,1.36,1.46,1.45
7759.0,1.38,1.46,1.47
7761.0,1.37,1.45,1.47
7763.0,1.36,1.45,1.51
7766.0,1.35,1.45,1.48
7768.0,1.36,1.46,1.46
7769.0,1.43,1.46,1.45
7771.0,1.48,1.46,1.44
7773.0,1.45,1.46,1.42
7775.0,1.4,1.46,1.45
7777.0,1.37,1.46,1.47
7779.0,1.32,1.46,1.47
7781.0,1.27,1.45,1.45
7783.0,1.34,1.45,1.43
7785.0,1.32,1.46,1.43
7787.0,1.31,1.46,1.46
7789.0,1.27,1.46,1.48
7791.0,1.29,1.46,1.48
7793.0,1.28,1.46,1.47
7795.0,1.31,1.46,1.52
7797.0,1.31,1.46,1.55
7799.0,1.33,1.45,1.52
7801.0,1.33,1.45,1.5
7803.0,1.32,1.45,1.49
7805.0,1.32,1.46,1.49
7808.0,1.32,1.46,1.5
7810.0,1.3,1.46,1.51
7812.0,1.34,1.46,1.5
7813.0,1.35,1.46,1.48
7815.0,1.37,1.46,1.47
7817.0,1.4,1.45,1.47
7819.0,1.41,1.46,1.49
7821.0,1.4,1.45,1.48
7823.0,1.38,1.45,1.45
7825.0,1.37,1.45,1.45
7827.0,1.37,1.46,1.45
7829.0,1.36,1.46,1.42
7831.0,1.33,1.46,1.42
7833.0,1.31,1.46,1.44
7835.0,1.35,1.46,1.44
7837.0,1.39,1.46,1.44
7839.0,1.44,1.45,1.45
7841.0,1.46,1.46,1.45
7843.0,1.46,1.45,1.41
7845.0,1.45,1.45,1.41
7847.0,1.45,1.46,1.41
7849.0,1.43,1.46,1.41
7852.0,1.41,1.46,1.4
7854.0,1.39,1.46,1.4
7855.0,1.4,1.46,1.42
7857.0,1.41,1.46,1.43
7859.0,1.45,1.46,1.44
7861.0,1.5,1.45,1.46
7863.0,1.56,1.46,1.48
7865.0,1.53,1.46,1.49
7867.0,1.49,1.45,1.46
7869.0,1.5,1.46,1.43
7871.0,1.54,1.46,1.42
7873.0,1.53,1.46,1.44
7875.0,1.48,1.46,1.5
7877.0,1.45,1.46,1.54
7879.0,1.46,1.46,1.57
7881.0,1.44,1.45,1.57
7883.0,1.44,1.45,1.57
7885.0,1.42,1.46,1.55
7887.0,1.41,1.46,1.51
7889.0,1.38,1.46,1.5
7891.0,1.36,1.46,1.45
7894.0,1.38,1.46,1.43
7896.0,1.38,1.46,1.44
7897.0,1.44,1.46,1.43
7899.0,1.5,1.46,1.48
7901.0,1.49,1.45,1.47
7903.0,1.46,1.45,1.45
7905.0,1.42,1.45,1.45
7907.0,1.41,1.45,1.46
7909.0,1.42,1.46,1.46
7911.0,1.44,1.46,1.45
7913.0,1.45,1.46,1.44
7915.0,1.45,1.46,1.45
7917.0,1.44,1.46,1.48
7919.0,1.47,1.46,1.48
7921.0,1.5,1.46,1.47
7923.0,1.48,1.45,1.46
7925.0,1.5,1.45,1.46
7927.0,1.51,1.46,1.44
7929.0,1.48,1.46,1.45
7931.0,1.48,1.46,1.46
7933.0,1.46,1.46,1.46
7936.0,1.44,1.46,1.45
7938.0,1.45,1.46,1.47
7940.0,1.44,1.46,1.48
7941.0,1.43,1.45,1.49
7943.0,1.4,1.45,1.46
7945.0,1.38,1.45,1.46
7947.0,1.4,1.46,1.47
7949.0,1.41,1.46,1.51
7951.0,1.41,1.46,1.51
7953.0,1.39,1.46,1.5
7955.0,1.39,1.46,1.48
7957.0,1.39,1.46,1.49
7959.0,1.4,1.46,1.49
7961.0,1.42,1.45,1.46
7963.0,1.4,1.45,1.46
7965.0,1.4,1.45,1.45
7967.0,1.36,1.46,1.46
7969.0,1.35,1.46,1.45
7971.0,1.36,1.46,1.44
7973.0,1.36,1.46,1.43
7975.0,1.35,1.46,1.44
7977.0,1.35,1.46,1.46
7980.0,1.38,1.46,1.49
7982.0,1.39,1.45,1.49
7983.0,1.37,1.45,1.45
7985.0,1.38,1.46,1.42
7987.0,1.37,1.46,1.41
7989.0,1.36,1.46,1.39
7991.0,1.37,1.46,1.36
7993.0,1.38,1.46,1.4
7995.0,1.42,1.46,1.43
7997.0,1.44,1.46,1.43
7999.0,1.44,1.45,1.41
8001.0,1.44,1.45,1.43
8003.0,1.47,1.45,1.41
8005.0,1.46,1.45,1.42
8007.0,1.45,1.46,1.41
8009.0,1.46,1.46,1.39
8011.0,1.45,1.46,1.36
8013.0,1.46,1.46,1.36
8015.0,1.5,1.46,1.36
8017.0,1.5,1.46,1.37
8019.0,1.44,1.46,1.4
8022.0,1.33,1.45,1.41
8024.0,1.33,1.45,1.42
8025.0,1.32,1.45,1.45
8027.0,1.31,1.45,1.48
8029.0,1.29,1.46,1.5
8031.0,1.29,1.46,1.49
8033.0,1.3,1.46,1.46
8035.0,1.32,1.46,1.44
8037.0,1.32,1.46,1.46
8039.0,1.31,1.46,1.47
8041.0,1.29,1.45,1.48
8043.0,1.31,1.45,1.46
8045.0,1.36,1.45,1.45
8047.0,1.36,1.46,1.44
8049.0,1.33,1.46,1.42
8051.0,1.33,1.46,1.41
8053.0,1.33,1.46,1.38
8055.0,1.35,1.46,1.36
8057.0,1.36,1.46,1.36
8059.0,1.37,1.46,1.36
8061.0,1.38,1.45,1.35
8064.0,1.39,1.45,1.35
8066.0,1.39,1.45,1.37
8068.0,1.39,1.45,1.37
8069.0,1.4,1.46,1.37
8071.0,1.38,1.46,1.36
8073.0,1.38,1.46,1.39
8075.0,1.4,1.46,1.42
8077.0,1.42,1.46,1.39
8079.0,1.36,1.45,1.39
8081.0,1.42,1.45,1.41
8083.0,1.5,1.45,1.44
8085.0,1.49,1.45,1.42
8087.0,1.48,1.45,1.4
8089.0,1.47,1.46,1.43
8091.0,1.44,1.46,1.43
8093.0,1.51,1.46,1.43
8095.0,1.64,1.46,1.47
8097.0,1.64,1.46,1.48
8099.0,1.63,1.45,1.48
8101.0,1.65,1.45,1.48
8103.0,1.63,1.45,1.49
8105.0,1.59,1.45,1.51
8108.0,1.55,1.45,1.52
8110.0,1.52,1.46,1.5
8111.0,1.48,1.46,1.5
8113.0,1.48,1.46,1.5
8115.0,1.53,1.46,1.47
8117.0,1.56,1.46,1.45
8119.0,1.55,1.46,1.44
8121.0,1.51,1.45,1.42
8123.0,1.46,1.45,1.41
8125.0,1.47,1.45,1.4
8127.0,1.46,1.46,1.42
8129.0,1.44,1.46,1.4
8131.0,1.44,1.46,1.4
8133.0,1.45,1.46,1.42
8135.0,1.45,1.46,1.41
8137.0,1.46,1.46,1.43
8139.0,1.48,1.45,1.43
8141.0,1.48,1.45,1.43
8143.0,1.47,1.46,1.42
8145.0,1.47,1.46,1.4
8147.0,1.47,1.46,1.39
8150.0,1.47,1.46,1.4
8152.0,1.43,1.46,1.36
8154.0,1.38,1.46,1.35
8155.0,1.44,1.46,1.36
8157.0,1.46,1.46,1.38
8159.0,1.49,1.45,1.38
8161.0,1.47,1.45,1.34
8163.0,1.46,1.45,1.34
8165.0,1.46,1.46,1.36
8167.0,1.64,1.46,1.38
8169.0,1.57,1.46,1.38
8171.0,1.46,1.46,1.36
8173.0,1.43,1.46,1.39
8175.0,1.43,1.46,1.41
8177.0,1.44,1.46,1.41
8179.0,1.43,1.45,1.43
8181.0,1.4,1.45,1.42
8183.0,1.39,1.45,1.43
8185.0,1.36,1.46,1.45
8187.0,1.35,1.46,1.46
8189.0,1.34,1.46,1.44
8192.0,1.33,1.46,1.43
8194.0,1.32,1.46,1.42
8196.0,1.33,1.46,1.41
8197.0,1.35,1.46,1.43
8199.0,1.37,1.45,1.46
8201.0,1.38,1.46,1.45
8203.0,1.39,1.45,1.44
8205.0,1.37,1.45,1.43
8207.0,1.36,1.46,1.45
8209.0,1.35,1.46,1.46
8211.0,1.34,1.46,1.45
8213.0,1.34,1.46,1.45
8215.0,1.35,1.46,1.45
8217.0,1.4,1.46,1.45
8219.0,1.41,1.45,1.45
8221.0,1.4,1.45,1.46
8223.0,1.43,1.45,1.47
8225.0,1.43,1.45,1.48
8227.0,1.41,1.46,1.46
8229.0,1.4,1.46,1.45
8231.0,1.37,1.46,1.46
8233.0,1.37,1.46,1.49
8236.0,1.4,1.46,1.5
8238.0,1.43,1.46,1.51
8239.0,1.45,1.46,1.49
8241.0,1.45,1.46,1.47
8243.0,1.44,1.45,1.44
8245.0,1.44,1.46,1.42
8247.0,1.44,1.46,1.41
8249.0,1.43,1.46,1.42
8251.0,1.43,1.46,1.42
8253.0,1.44,1.46,1.44
8255.0,1.45,1.46,1.45
8257.0,1.47,1.46,1.45
8259.0,1.47,1.45,1.45
8261.0,1.47,1.45,1.44
8263.0,1.47,1.45,1.42
8265.0,1.46,1.46,1.45
8267.0,1.45,1.46,1.46
8269.0,1.42,1.46,1.48
8271.0,1.4,1.46,1.47
8273.0,1.4,1.46,1.47
8275.0,1.45,1.46,1.47
8278.0,1.49,1.46,1.47
8280.0,1.5,1.45,1.46
8282.0,1.55,1.45,1.48
8283.0,1.53,1.45,1.46
8285.0,1.46,1.46,1.47
8287.0,1.45,1.45,1.47
8289.0,1.43,1.46,1.47
8291.0,1.41,1.46,1.47
8293.0,1.4,1.46,1.47
8295.0,1.42,1.46,1.48
8297.0,1.42,1.46,1.51
8299.0,1.42,1.45,1.51
8301.0,1.43,1.45,1.5
8303.0,1.43,1.45,1.48
8305.0,1.43,1.46,1.47
8307.0,1.43,1.46,1.48
8309.0,1.44,1.46,1.47
8311.0,1.44,1.46,1.45
8313.0,1.44,1.46,1.46
8315.0,1.44,1.46,1.46
8317.0,1.44,1.46,1.48
8320.0,1.46,1.46,1.48
8322.0,1.46,1.45,1.46
8324.0,1.46,1.45,1.45
8325.0,1.46,1.45,1.45
8327.0,1.46,1.46,1.45
8329.0,1.45,1.46,1.45
8331.0,1.46,1.46,1.45
8333.0,1.49,1.46,1.45
8335.0,1.51,1.46,1.45
8337.0,1.55,1.46,1.46
8339.0,1.57,1.45,1.46
8341.0,1.52,1.45,1.44
8343.0,1.54,1.46,1.43
8345.0,1.56,1.45,1.43
8347.0,1.55,1.46,1.4
8349.0,1.5,1.46,1.38
8351.0,1.49,1.46,1.39
8353.0,1.5,1.46,1.42
8355.0,1.52,1.46,1.43
8357.0,1.54,1.46,1.44
8359.0,1.5,1.46,1.45
8361.0,1.51,1.45,1.45
8364.0,1.52,1.46,1.45
8366.0,1.5,1.46,1.46
8367.0,1.5,1.46,1.46
8369.0,1.48,1.46,1.47
8371.0,1.47,1.46,1.46
8373.0,1.49,1.46,1.49
8375.0,1.51,1.46,1.51
8377.0,1.52,1.46,1.52
8379.0,1.53,1.46,1.52
8381.0,1.52,1.45,1.5
8383.0,1.5,1.45,1.48
8385.0,1.5,1.45,1.47
8387.0,1.5,1.46,1.46
8389.0,1.48,1.46,1.44
8391.0,1.44,1.46,1.45
8393.0,1.43,1.46,1.47
8395.0,1.43,1.46,1.48
8397.0,1.44,1.46,1.49
8399.0,1.44,1.46,1.47
8401.0,1.41,1.45,1.44
8403.0,1.41,1.46,1.44
8406.0,1.41,1.45,1.43
8408.0,1.4,1.46,1.41
8410.0,1.39,1.46,1.41
8411.0,1.37,1.46,1.43
8413.0,1.35,1.46,1.46
8415.0,1.36,1.46,1.49
8417.0,1.43,1.46,1.52
8419.0,1.47,1.46,1.52
8421.0,1.46,1.45,1.52
8423.0,1.44,1.45,1.54
8425.0,1.44,1.46,1.54
8427.0,1.43,1.46,1.53
8429.0,1.42,1.46,1.52
8431.0,1.43,1.46,1.48
8433.0,1.46,1.46,1.49
8435.0,1.45,1.46,1.48
8437.0,1.45,1.46,1.47
8439.0,1.44,1.46,1.46
8441.0,1.42,1.45,1.45
8443.0,1.4,1.45,1.45
8445.0,1.38,1.45,1.45
8448.0,1.38,1.45,1.45
8450.0,1.36,1.46,1.48
8452.0,1.35,1.46,1.5
8453.0,1.35,1.46,1.52
8455.0,1.35,1.46,1.54
8457.0,1.35,1.46,1.56
8459.0,1.36,1.45,1.58
8461.0,1.38,1.45,1.56
8463.0,1.37,1.45,1.54
8465.0,1.36,1.45,1.45
8467.0,1.38,1.46,1.39
8469.0,1.39,1.46,1.4
8471.0,1.37,1.46,1.43
8473.0,1.41,1.46,1.47
8475.0,1.41,1.46,1.48
8477.0,1.41,1.46,1.5
8479.0,1.4,1.45,1.5
8481.0,1.38,1.45,1.5
8483.0,1.38,1.45,1.52
8485.0,1.39,1.46,1.51
8487.0,1.41,1.46,1.5
8489.0,1.4,1.46,1.48
8492.0,1.4,1.46,1.48
8494.0,1.42,1.46,1.5
8495.0,1.44,1.46,1.51
8497.0,1.44,1.46,1.54
8499.0,1.44,1.45,1.55
8501.0,1.45,1.45,1.55
8503.0,1.45,1.45,1.57
8505.0,1.44,1.45,1.54
8507.0,1.42,1.45,1.5
8509.0,1.4,1.46,1.47
8511.0,1.41,1.46,1.46
8513.0,1.51,1.46,1.44
8515.0,1.54,1.46,1.4
8517.0,1.47,1.46,1.4
8519.0,1.45,1.45,1.38
8521.0,1.44,1.45,1.33
8523.0,1.42,1.45,1.31
8525.0,1.42,1.45,1.34
8527.0,1.43,1.45,1.32
8529.0,1.44,1.46,1.31
8531.0,1.44,1.46,1.33
8534.0,1.42,1.46,1.39
8536.0,1.42,1.46,1.41
8538.0,1.42,1.45,1.44
8539.0,1.44,1.45,1.45
8541.0,1.42,1.45,1.44
8543.0,1.44,1.45,1.41
8545.0,1.42,1.45,1.42
8547.0,1.41,1.45,1.4
8549.0,1.41,1.46,1.4
8551.0,1.41,1.46,1.41
8553.0,1.44,1.46,1.44
8555.0,1.45,1.46,1.47
8557.0,1.47,1.46,1.45
8559.0,1.48,1.45,1.42
8561.0,1.47,1.45,1.41
8563.0,1.45,1.45,1.41
8565.0,1.46,1.45,1.41
8567.0,1.45,1.46,1.42
8569.0,1.43,1.46,1.44
8571.0,1.44,1.46,1.44
8573.0,1.43,1.46,1.44
8576.0,1.47,1.46,1.45
8578.0,1.5,1.46,1.47
8580.0,1.52,1.45,1.45
8581.0,1.5,1.45,1.44
8583.0,1.51,1.45,1.41
8585.0,1.49,1.45,1.41
8587.0,1.47,1.46,1.39
8589.0,1.49,1.46,1.35
8591.0,1.5,1.46,1.31
8593.0,1.5,1.46,1.28
8595.0,1.48,1.46,1.28
8597.0,1.49,1.45,1.26
8599.0,1.49,1.45,1.26
8601.0,1.47,1.45,1.27
8603.0,1.46,1.45,1.28
8605.0,1.56,1.45,1.27
8607.0,1.48,1.45,1.25
8609.0,1.44,1.46,1.24
8611.0,1.43,1.46,1.23
8613.0,1.43,1.46,1.24
8615.0,1.44,1.46,1.27
8617.0,1.43,1.45,1.3
8620.0,1.43,1.45,1.32
8622.0,1.45,1.45,1.31
8623.0,1.45,1.45,1.31
8625.0,1.44,1.45,1.32
8627.0,1.43,1.45,1.32
8629.0,1.42,1.46,1.32
8631.0,1.4,1.46,1.31
8633.0,1.39,1.46,1.31
8635.0,1.41,1.46,1.32
8637.0,1.45,1.45,1.35
8639.0,1.46,1.45,1.36
8641.0,1.58,1.45,1.36
8643.0,1.55,1.45,1.36
8645.0,1.48,1.45,1.38
8647.0,1.44,1.46,1.38
